time;throughput;snd_responsetime;rcv_responsetime
730;2095.0;20.6614144077;11.0295195344
731;2074.0;21.000654;11.1304895882
732;1871.0;22.9522445852;12.5844547142
733;1753.0;24.7985092716;13.2431250773
734;1640.0;27.2792789415;13.7828552909
735;1708.0;24.6309865646;13.9190094873
736;1780.0;23.5387792467;13.6752380746
737;1737.0;24.0925436477;13.6943423618
738;1719.0;24.1692712377;14.0441240313
739;1748.0;24.4973082577;13.2861720525
740;1714.0;24.4221095496;13.8805589412
741;1745.0;24.5750965577;13.5143035662
742;1640.0;24.5727843449;14.57283987
743;1782.0;23.5632768603;14.1515850337
744;1642.0;26.0037528357;14.3511862013
745;1681.0;24.8547889586;14.2511123988
746;1718.0;24.4239059544;14.0178879469
747;1700.0;24.6928157409;13.8771591804
748;1622.0;25.1667326471;15.2265934369
749;1715.0;24.3107249258;14.0121708964
750;1697.0;25.3599654938;13.7371184832
751;1667.0;26.9914214857;13.5082211762
752;1635.0;25.1396955823;14.8461496298
753;1775.0;23.9388152331;13.4248617058
754;1313.0;32.2105784851;17.5879545011
755;1641.0;26.3376469167;14.7165486768
756;1677.0;24.0365905206;14.5094561887
757;1667.0;25.2327322676;14.4720360341
758;1681.0;25.2220920178;14.0701741655
759;1625.0;27.3560336052;14.2003098384
760;1691.0;25.3980286184;13.6113648471
761;708.0;54.5418192343;35.542579145
762;64.0;389.833206278;252.581693674
763;136.0;474.554829844;164.861003253
764;59.0;287.312190136;162.397050189
765;557.0;97.0021023297;94.2741765947
766;1868.0;23.7865059522;12.191318546
767;1709.0;25.4532853192;13.4626342461
768;1727.0;24.9171842491;13.7438362724
769;1702.0;24.3372648004;13.4048994428
770;1770.0;25.0229281364;13.4085094881
771;1687.0;25.7427391604;13.4091438578
772;1763.0;25.7654396107;12.6220303907
773;1673.0;25.6135947942;13.8573208749
774;1764.0;26.7441507685;12.7306565899
775;1697.0;26.0441054536;13.4523531258
776;1764.0;23.1963069798;13.5274635957
777;1562.0;26.2635343037;14.8792583675
778;1781.0;24.9177821334;13.8200946123
779;1766.0;23.7752972983;13.5279177866
780;1726.0;25.0085528748;12.9624526907
781;1672.0;26.8668964237;14.0104385614
782;1724.0;25.6283505347;13.0462657308
783;1747.0;25.1574787223;12.6696556259
784;1689.0;24.8317922086;14.85366106
785;1763.0;22.9487550652;13.8803757657
786;1684.0;27.2679134609;12.9378677335
787;1648.0;26.3950295652;13.9477873476
788;1642.0;26.5456330617;14.1172000128
789;1314.0;37.369595679;15.6619715539
790;1597.0;23.8817032026;15.5879693437
791;1725.0;25.7653159982;13.6892563754
792;1633.0;28.5137345309;13.2888905143
793;1724.0;25.8607588772;13.0237543377
794;1663.0;25.2687283062;14.310202757
795;1671.0;26.0804653321;13.8166755905
796;1662.0;26.4479595036;13.8559196471
797;1733.0;24.1017727202;13.8873543102
798;1647.0;26.2230357127;14.0051825761
799;1305.0;35.5346638575;16.6939301908
800;2092.0;20.8438730874;11.0720375237
801;2005.0;21.4778818629;11.7198731627
802;1892.0;22.5554853196;12.233340015
803;1706.0;24.6485335933;14.2718803858
804;1684.0;25.1126117961;14.137892544
805;1844.0;23.8072180533;12.4367337282
806;1719.0;25.6929132101;13.4513462432
807;1723.0;24.7702743134;13.4125851333
808;1767.0;24.3614077436;13.4584505543
809;1682.0;24.9079607807;14.2090831097
810;1765.0;23.90806918;13.5233000918
811;1670.0;25.8177810588;13.2206700685
812;1743.0;25.5306831647;13.6977241095
813;1690.0;24.0995263162;14.3989662839
814;1647.0;25.9950332509;14.4016649189
815;1595.0;26.4833732222;14.9024272697
816;1570.0;25.6457245894;15.7647734923
817;1662.0;25.3480756065;14.3147981634
818;1718.0;24.399409331;13.892006701
819;1609.0;26.7535134898;14.5564830403
820;1677.0;24.9295134822;13.69485047
821;1559.0;26.4225865662;15.5071978208
822;1564.0;28.2225842931;15.2173628081
823;1609.0;27.198786171;14.2801298301
824;1259.0;34.3892462806;18.6451117506
825;1744.0;24.0186823686;13.7970583187
826;1819.0;23.4298657164;12.8666852813
827;1845.0;23.3353396078;12.905113522
828;1137.0;22.8043951958;13.3189429513
829;148.0;335.1009903;132.137406684
830;2.0;2713.747308;395.965565
831;2.0;2712.805;2711.462694
832;840.0;167.332941975;81.1235176326
833;1700.0;24.8827085603;13.830708529
834;1743.0;22.9597261455;14.1454364531
835;1638.0;25.3537862884;14.9457087971
836;1760.0;24.0451891169;13.5329941188
837;1602.0;25.3016471067;14.5264165552
838;1740.0;26.2918247296;13.4248198993
839;1666.0;25.1543380182;14.4894965556
840;1633.0;25.0579950037;14.8683445152
841;1711.0;23.8956885393;14.2577446467
842;1712.0;24.4734413252;13.6167181803
843;1666.0;25.6695154198;14.5187073906
844;1695.0;25.7494110177;13.6479048027
845;1713.0;25.1144310489;13.7199654289
846;1707.0;25.0617084351;13.8540303237
847;1663.0;26.3025944964;13.9521592317
848;1798.0;23.2302425418;13.28293785
849;1625.0;26.302895762;13.8466471099
850;1639.0;25.6515117963;15.1705359351
851;1694.0;24.0271219965;14.3751939705
852;1640.0;26.3516110789;14.5147658639
853;1759.0;24.3790982483;13.2750468987
854;1630.0;26.9288367729;13.7439485849
855;1664.0;24.0858600235;15.0798359856
856;1638.0;24.7408692147;14.9864850933
857;1684.0;25.4123031201;13.4778760382
858;1677.0;26.8871988307;13.6202484812
859;1372.0;35.9291163194;15.5017442331
860;1644.0;25.5745998871;14.5036679687
861;1639.0;25.7058520956;13.9458721059
862;1536.0;25.599251131;17.0544136734
863;1725.0;24.6184684388;13.8588154459
864;1638.0;24.7647239139;15.022623196
865;1746.0;24.8894487474;13.2978657183
866;1578.0;24.395480611;15.4614721161
867;1667.0;26.5509417052;14.3844629803
868;1346.0;30.4953482673;17.763196903
869;1908.0;22.6111537547;12.4717841675
870;2038.0;21.0440781056;11.5123366681
871;1918.0;21.7700803662;12.466177993
872;1706.0;24.6635639193;13.9931728046
873;1749.0;23.8804608062;13.788841801
874;1763.0;24.1512307029;13.4310230034
875;1683.0;25.9104858414;13.6316468752
876;1706.0;24.3847767456;14.1604304833
877;1698.0;25.0883579297;13.8883168937
878;1740.0;24.1531968976;13.2869678882
879;1743.0;23.9322147728;14.2672348227
880;1754.0;23.7487381687;13.6567051884
881;1325.0;30.0784774753;18.6797529784
882;1807.0;24.5497968588;12.8926969552
883;1706.0;25.0891962175;13.4976936347
884;1806.0;25.1386631329;12.5158114676
885;1723.0;24.2166386955;14.0107297773
886;1676.0;25.6001953441;13.8842165063
887;1663.0;26.6997090414;13.7701366658
888;1860.0;23.7838866236;12.1379440878
889;1652.0;26.3407126823;14.009087265
890;1671.0;24.5033241186;14.6894765414
891;1665.0;26.4892623571;13.6034380317
892;1764.0;23.9187028003;13.2123842259
893;1612.0;26.4776440944;15.1625498675
894;1406.0;24.1794735819;12.8844582919
895;1573.0;31.0741886673;19.2611479179
896;1790.0;24.3633854679;12.7758639307
897;943.0;36.3188514906;30.086412944
898;186.0;215.6154276;98.0159136032
899;90.0;450.922087533;181.20266985
900;2.0;1428.528269;1.453125
901;1258.0;103.177578598;29.8303484742
902;1719.0;25.6856423158;13.2238455257
903;1663.0;23.9203794125;14.2057526355
904;1720.0;25.3886554024;14.3189081501
905;1637.0;24.5588825941;14.887627489
906;1759.0;23.8658565448;13.6905971652
907;1606.0;24.5052744098;15.1767306862
908;1678.0;26.6516153519;13.9221963274
909;1686.0;25.4221294415;14.0812906694
910;1785.0;23.9387729949;13.1924242824
911;1622.0;25.1708121473;14.4840221501
912;1700.0;26.1235020674;13.671499743
913;1719.0;23.8666098307;14.1185742553
914;1652.0;26.4203417952;14.1883425692
915;1703.0;24.0294298304;14.0681889195
916;1674.0;24.0920925953;14.2391055546
917;1735.0;25.9369880588;13.9723566214
918;1639.0;25.4167039416;14.3562481017
919;1737.0;24.767630055;13.7793889792
920;1603.0;27.5420452274;14.1528460598
921;1717.0;24.0696871976;13.8626108088
922;1607.0;25.9844225047;15.4167785816
923;1716.0;25.3126657257;13.4493498351
924;1626.0;25.9789987908;14.4475409667
925;1594.0;24.9461851887;14.9518329323
926;1663.0;25.8823336804;15.101880058
927;1673.0;23.6338884686;14.6102842258
928;1666.0;25.5026086888;14.4984919811
929;1429.0;25.2030897684;14.1328193732
930;1637.0;29.7117175348;16.5539672521
931;1637.0;25.3284814772;14.9096742261
932;1606.0;25.1519590055;14.3795962507
933;1642.0;25.030645224;15.0654775343
934;1673.0;26.6909336506;13.9714138741
935;1622.0;25.8718676041;14.8022379824
936;1683.0;25.4335817327;13.817115678
937;1302.0;32.8307251741;18.3774514607
938;1950.0;21.5287715608;12.1842864807
939;1954.0;21.5882916769;12.2310155626
940;1851.0;22.6983144189;12.8483383746
941;862.0;48.9709069649;27.3433308215
942;1701.0;26.8714024886;13.0921767522
943;1888.0;23.2604041645;12.0176853526
944;1936.0;22.5882871008;11.8531044508
945;1824.0;25.4747223202;12.05950253
946;1831.0;23.2191262969;12.51426867
947;1890.0;23.9148637949;12.1391962902
948;1808.0;23.46312196;13.2225475935
949;1831.0;23.5700433404;12.5202224382
950;1837.0;23.5543729822;12.9526269959
951;1675.0;24.2803987202;13.8222256699
952;1743.0;24.6922462743;14.2253790994
953;1663.0;24.3332836619;14.6237202455
954;1780.0;23.6146414382;13.5494950235
955;1628.0;25.7466714343;14.431267425
956;1794.0;24.8295344169;12.9686906935
957;1687.0;24.2718824412;14.1328248115
958;1674.0;24.8511244058;14.8419007157
959;1595.0;26.0322844643;14.912272031
960;1660.0;23.6994765929;14.5886081327
961;1592.0;26.8453863695;15.679295627
962;1753.0;23.1434151087;13.9415670326
963;1648.0;25.6277452774;14.28560412
964;1543.0;24.672939045;13.5550124167
965;1479.0;35.1342536048;16.1603104557
966;590.0;36.6381521558;46.3726177494
967;124.0;136.450008618;225.850524322
968;94.0;443.666614879;127.157996689
969;45.0;1531.94750565;357.6694554
970;1509.0;35.2035048383;18.9361811458
971;1667.0;25.8354668861;15.0665448896
972;1725.0;24.5442783754;13.6304868361
973;1641.0;27.2228591502;13.8770288
974;1665.0;23.6585162014;14.949305972
975;1645.0;26.2002435354;14.3202950585
976;1691.0;24.7976380847;13.6533421584
977;1696.0;24.2230555463;14.960637134
978;1671.0;24.2541778277;14.3463627292
979;1613.0;25.6948895364;14.5686724453
980;1727.0;24.5274315694;14.4358981208
981;1628.0;25.7109738379;14.3029967377
982;1697.0;25.6260964293;14.2613648726
983;1730.0;24.1333488872;13.8460427903
984;1701.0;23.2512725788;14.7309782025
985;1723.0;23.5852756007;14.002814859
986;1645.0;26.7261415675;14.1400446901
987;1624.0;26.0418701821;13.7733230019
988;1603.0;25.6582707871;15.9802362656
989;1726.0;24.5934772193;13.7651028605
990;1581.0;25.7551954698;15.4254263102
991;1637.0;25.4463966869;14.4868376929
992;1631.0;26.9465035018;14.5157467764
993;1620.0;23.9555107106;14.8990574953
994;1551.0;26.6666157856;15.9119191898
995;1402.0;34.2642443475;15.3156070043
996;1634.0;26.1795690858;14.4009603324
997;1663.0;26.0373527563;13.7426366177
998;1578.0;24.4918030651;15.4003012813
999;1668.0;25.6940835367;15.2568587502
1000;1718.0;24.1713788901;13.9465816114
1001;1502.0;27.7292911312;15.9722068899
1002;1692.0;24.0188642478;13.6481129169
1003;1737.0;25.1653339053;14.2023473356
1004;1864.0;23.2664876576;12.4682639436
1005;1360.0;32.6591102168;16.7921882159
1006;2147.0;20.3254722112;10.8197860133
1007;2125.0;20.5712018132;10.8512916504
1008;1848.0;22.5117736352;13.0382613922
1009;1731.0;24.5617164896;13.7450250434
1010;1825.0;24.3621659213;12.3913198486
1011;1833.0;24.2758260503;12.3750692958
1012;1701.0;25.3650568922;12.7145721956
1013;1795.0;24.7376135226;13.4383899758
1014;1855.0;23.7091542873;12.5838300718
1015;1754.0;24.6627585584;13.0412400972
1016;1761.0;24.6350931036;12.8185170478
1017;1789.0;22.4311443013;13.8238050828
1018;1848.0;23.9072679546;12.8653993006
1019;1819.0;24.3225593997;12.5603605888
1020;1641.0;25.9804767368;13.8182613899
1021;1767.0;23.320421199;14.3380166291
1022;1610.0;25.7582075867;14.2512594485
1023;1728.0;25.822272939;13.7723634835
1024;1656.0;25.3412781942;14.58809519
1025;1747.0;23.2116343663;13.7737858497
1026;1687.0;24.4931054117;13.9242861722
1027;1782.0;24.237916802;13.7575940514
1028;1589.0;27.3692138352;14.5989529444
1029;1688.0;23.7859493433;14.1310438509
1030;101.0;193.217139667;50.9607232535
1031;1154.0;54.4957996941;38.3895730588
1032;1641.0;25.2803906924;15.3852001357
1033;1790.0;23.8659649782;13.1890618216
1034;1613.0;25.278020427;15.1286636007
1035;1685.0;25.948002344;13.8315943861
1036;1635.0;25.4325637546;14.7643514408
1037;1659.0;25.0443224955;14.507671824
1038;1552.0;27.1935664532;14.6197113285
1039;856.0;37.4192235355;32.333624993
1040;90.0;365.575010833;143.75804845
1041;92.0;227.933203516;284.595730033
1042;1463.0;35.4415241691;30.9006554387
1043;1624.0;27.502175947;13.8924746825
1044;1715.0;23.9856787491;13.7237366873
1045;1654.0;25.6083603199;15.0031925276
1046;1722.0;25.3563092266;13.2713347675
1047;1659.0;26.6107703285;13.8270000668
1048;1715.0;24.3406791364;13.4674583395
1049;1617.0;27.0254255539;15.0272526766
1050;1706.0;23.9375742355;14.2510407168
1051;1644.0;26.6916336044;14.0339461857
1052;1723.0;25.2654714637;13.4128426524
1053;1605.0;27.7990352987;14.0781641859
1054;1698.0;24.6057835536;13.9487532896
1055;1578.0;25.2638262719;15.4813516359
1056;1623.0;24.3148977866;15.0494208376
1057;1603.0;25.5434262857;15.6188766288
1058;1729.0;25.7816531265;13.787966066
1059;1682.0;25.3992026583;13.8769194817
1060;1618.0;26.0757363481;14.8820780651
1061;1543.0;27.5670652943;15.0496081049
1062;1608.0;26.5567376433;14.8352922615
1063;1757.0;25.4303095095;12.9387091576
1064;1737.0;24.6998887603;13.3556248859
1065;1404.0;30.7907887756;16.5878192607
1066;1692.0;25.3749091989;13.9017943658
1067;1822.0;24.2418485878;12.6940919538
1068;1682.0;26.4783040556;13.3205373514
1069;1835.0;23.2976633595;12.9169706304
1070;1594.0;24.3112372935;14.9805180444
1071;1795.0;25.2394002412;13.3709965927
1072;1702.0;23.966013307;14.3598904125
1073;1716.0;24.9841740365;13.6053584263
1074;1682.0;25.8101014018;13.9189916221
1075;1690.0;23.1144912743;14.1422862089
1076;1618.0;27.6798220503;13.7328611961
1077;1649.0;27.4276501293;14.5768689826
1078;2073.0;21.2096482061;11.1439407695
1079;2027.0;21.2159258899;11.4859197609
1080;1833.0;23.4201235686;12.753442855
1081;1767.0;23.9672449515;13.2855261967
1082;1758.0;25.2422326753;13.0886049668
1083;1770.0;23.6509299651;13.5606811044
1084;1732.0;22.8807625524;13.8219208353
1085;1823.0;24.9356169737;12.691073939
1086;1835.0;23.4791043662;12.5375577537
1087;1684.0;24.3623472888;13.3480291754
1088;1762.0;26.3578450407;13.4213310341
1089;1801.0;23.9220776705;13.1032111369
1090;1712.0;24.3899843577;14.0294834939
1091;1756.0;24.8615744488;12.6957740615
1092;1614.0;26.0576830857;14.287659766
1093;1739.0;26.657285555;13.3182778946
1094;1667.0;26.2479989425;13.9281137081
1095;1697.0;23.9802167894;14.4869462076
1096;1631.0;25.0123331131;14.8961091413
1097;1733.0;24.8329283293;13.485472692
1098;1639.0;26.5342367067;13.5916038284
1099;1690.0;26.1681475257;14.1066977333
1100;1277.0;33.4428659811;17.8858808817
1101;1633.0;27.1207465568;14.5175299586
1102;1693.0;24.9937143192;13.9094915844
1103;1559.0;28.6717772923;14.6521283388
1104;1696.0;25.8514919254;13.403447955
1105;1619.0;26.4484512746;14.6008814333
1106;1740.0;24.0007745473;13.7906559646
1107;1643.0;26.4915036976;14.1417602002
1108;1742.0;25.2936421921;13.0987077498
1109;891.0;48.5949741875;15.9420857411
1110;106.0;139.630213167;173.575363368
1111;2.0;1602.011225;1.804287
1112;2.0;2634.418124;2621.728178
1113;1342.0;57.5846057291;84.624249465
1114;1733.0;24.7376327509;13.5870686394
1115;1571.0;26.5043831718;15.2128460888
1116;1625.0;24.2301074832;15.4412393287
1117;1581.0;25.9260604532;15.4875773505
1118;1717.0;24.6871548614;13.9228508936
1119;1611.0;27.2827641514;14.2549819712
1120;1670.0;25.3601509107;14.1654901432
1121;1547.0;27.8955665097;15.0193351992
1122;1596.0;27.4666045771;14.4576158402
1123;1761.0;25.121367944;13.0999431775
1124;1647.0;24.1554409473;14.7828991076
1125;1824.0;24.3137299686;12.8294303481
1126;1783.0;24.1841855532;13.1189143844
1127;1699.0;23.8328679004;14.4591957784
1128;1708.0;24.7501658429;13.9471793392
1129;1776.0;25.2234065993;12.7220353494
1130;1620.0;25.8840592998;14.776916012
1131;1747.0;24.554372824;13.4363713849
1132;1641.0;26.1611685241;14.3402393088
1133;1697.0;25.6574043468;13.6165828273
1134;1697.0;24.9580159735;14.0208364841
1135;1341.0;32.22454578;17.3526271044
1136;1702.0;24.2216897429;14.3136120993
1137;1710.0;25.067644257;13.6896994912
1138;1647.0;23.6455654552;15.5344746758
1139;1681.0;25.6797781234;13.1163632434
1140;1696.0;25.0165220514;14.7577325097
1141;1755.0;24.9524754516;13.1508906149
1142;1633.0;26.2617157417;13.9907626774
1143;1652.0;25.34021758;14.8397935662
1144;1696.0;24.790963634;13.9823817476
1145;1637.0;26.3776448561;14.1849619108
1146;1687.0;23.6099172567;14.9207537522
1147;1436.0;30.9386960685;15.5690788627
1148;2065.0;20.8884673565;11.3485559345
1149;2045.0;20.7111572357;11.693397486
1150;1744.0;23.5695967163;13.7786886758
1151;1647.0;24.4727873938;15.0751120727
1152;1787.0;23.3975819817;13.3875941973
1153;1717.0;25.1136636143;13.786077708
1154;1717.0;26.0169289243;13.2682255509
1155;1116.0;38.6279568628;19.8834209417
1156;1792.0;24.3355089232;13.4529443043
1157;1815.0;23.4773215887;12.635907033
1158;1724.0;25.2981195759;13.694223874
1159;1801.0;24.4772724799;12.8600197897
1160;1631.0;25.0437443009;14.2184719365
1161;1690.0;26.179336287;14.5059757139
1162;1713.0;25.3014759024;13.4426829833
1163;1615.0;26.5064255574;14.4013397991
1164;1728.0;23.4274122561;14.4055049567
1165;1650.0;24.8800275851;14.5698376302
1166;1733.0;24.821555918;13.643007644
1167;1687.0;24.1175008664;14.3843689088
1168;1693.0;25.5853806625;13.7518706478
1169;1679.0;25.5320178179;14.1042735469
1170;1250.0;31.4932967167;20.1599615651
1171;1704.0;24.9265468281;14.16742094
1172;1663.0;25.3707666227;14.1855070316
1173;1596.0;25.3213153868;14.7461426698
1174;1637.0;25.9003383431;14.6311037427
1175;1740.0;24.9547537496;13.9385527063
1176;1635.0;25.2403878905;14.8713291969
1177;1726.0;24.5260929983;13.8046533007
1178;1625.0;25.7267743235;14.8379542886
1179;1390.0;25.0946073239;13.9001336054
1180;90.0;426.066034833;197.538402783
1181;81.0;970.693072259;226.992442259
1182;2.0;1439.245079;1435.166019
1183;693.0;159.820362814;47.4060328074
1184;1769.0;24.2632351647;13.3867086822
1185;1746.0;25.5375771652;12.8838547991
1186;1805.0;24.3168855764;12.6929383034
1187;1860.0;23.7164893108;12.2985547869
1188;1648.0;24.2320698657;14.3671131431
1189;1785.0;24.9173554908;13.4509929082
1190;1755.0;24.2011367962;13.6436196781
1191;1727.0;24.5601271228;12.9111976815
1192;1655.0;28.1833753641;13.3851971278
1193;1775.0;24.3753657356;13.5325610928
1194;1692.0;25.7814545009;13.648616063
1195;1751.0;24.7627915986;12.74226128
1196;1753.0;26.0169887692;13.0925719572
1197;1681.0;24.7207382343;14.4963207914
1198;1697.0;25.2764176919;13.6827965713
1199;1721.0;25.8046914538;13.2895331159
1200;1686.0;24.3217486796;14.1357657145
1201;1742.0;24.7352042823;13.6522300792
1202;1677.0;26.6518962039;13.5226056011
1203;1648.0;24.7035319461;14.1554130568
1204;1676.0;24.8512103134;14.8440850605
1205;1381.0;35.1879451481;15.1392028688
1206;1714.0;26.178669;13.1828774461
1207;1687.0;25.7897416625;13.833881282
1208;1745.0;23.7014041724;13.9280440652
1209;1611.0;25.9577343745;14.3446795351
1210;1712.0;25.9393337772;13.5990614343
1211;1628.0;26.7501673944;14.3441220689
1212;1735.0;23.8089346701;13.6708960837
1213;1697.0;25.7021983561;13.7291954703
1214;1754.0;25.426965945;13.2176025546
1215;1646.0;26.2845096414;13.8104379762
1216;1140.0;39.0624350396;20.3209447043
1217;2084.0;20.4935914712;11.3058092784
1218;2081.0;20.7607800345;11.1305132395
1219;1965.0;21.4528922699;12.1218880069
1220;1801.0;24.4323180767;12.8096507244
1221;1689.0;24.2533585469;14.5966288496
1222;1804.0;23.9798562645;12.8775578924
1223;1748.0;24.8145631166;12.9904517227
1224;1692.0;24.4734137833;14.5095438078
1225;1727.0;23.8332821882;13.8963249627
1226;1792.0;24.2063413077;13.2580856013
1227;1811.0;23.8223892583;12.9441703212
1228;1734.0;24.5513286626;13.6743829247
1229;1752.0;23.2075343707;13.9106122732
1230;1742.0;23.6747483465;14.01137895
1231;1699.0;25.4485332991;13.6261335573
1232;1724.0;25.0121409619;13.4605052513
1233;1587.0;26.9931112235;15.0714013588
1234;1632.0;24.8217572315;14.4255440955
1235;1601.0;25.5813574316;15.2936583116
1236;1659.0;26.1903614928;14.3006731385
1237;1649.0;26.2810824676;14.3746135407
1238;1654.0;24.850299865;14.4533910931
1239;1638.0;24.7509381541;15.346691
1240;1228.0;25.0599262973;16.3416646736
1241;1567.0;37.0321879514;15.6151396376
1242;1537.0;25.7468442004;15.8553906119
1243;1573.0;26.3823719215;15.8399567697
1244;1727.0;25.8413250139;13.4724809054
1245;711.0;52.2505457353;26.3201765962
1246;124.0;368.297522927;114.865754434
1247;90.0;395.5712375;195.049106683
1248;2.0;1725.595717;1.236616
1249;1238.0;91.7276417722;44.7035904629
1250;1743.0;25.135840852;13.5613661403
1251;1821.0;23.8995788808;12.7399562892
1252;1638.0;25.8610796273;13.7890628097
1253;1772.0;25.0099374915;13.3106318731
1254;1691.0;24.1573715807;14.1163842569
1255;1727.0;25.9726876995;13.3931279732
1256;1746.0;24.8373584068;13.1715761972
1257;1768.0;24.3816653322;13.3793772794
1258;1687.0;25.7223781332;13.7831296619
1259;1693.0;25.5490346257;13.8908047829
1260;1646.0;26.4439602226;13.860136847
1261;1750.0;24.6769783108;13.3765558022
1262;1744.0;24.2136401761;13.2290441294
1263;1693.0;24.4563846679;14.6156609629
1264;1663.0;26.2252969873;13.8719829333
1265;1754.0;24.647438802;13.3740388143
1266;1678.0;25.5237444947;13.9226255054
1267;1647.0;26.2348233836;14.1176962707
1268;1660.0;25.14753986;14.6145801495
1269;1747.0;23.3673583276;14.0607900767
1270;1595.0;26.233535628;14.2068694283
1271;1793.0;24.5447167621;13.422637388
1272;1674.0;26.3671762446;13.6050133148
1273;1666.0;24.0111944679;14.2869297251
1274;1628.0;25.6661031306;14.9233573114
1275;1601.0;26.0039539686;13.4031605231
1276;1454.0;29.4404878776;18.5716826852
1277;1562.0;26.8544439868;14.8290629003
1278;1720.0;24.3034887178;14.502601869
1279;1631.0;26.6298242836;14.2311718033
1280;1670.0;26.2208538743;13.5674038724
1281;1661.0;25.4742539222;14.4130716652
1282;1626.0;25.1680278885;14.6078157127
1283;1673.0;26.0017441918;14.1898252631
1284;1765.0;24.502200388;13.2889360398
1285;1294.0;34.19854562;17.6175174832
1286;2033.0;21.1972448733;11.553014401
1287;2029.0;21.2055779429;11.4503123982
1288;1809.0;22.9354743829;12.6442353716
1289;1759.0;25.3057111248;13.6468367998
1290;1760.0;24.685902648;13.2343114548
1291;1683.0;24.1019184329;14.4776573977
1292;1745.0;24.3446463019;13.6331952203
1293;1733.0;23.5467624684;14.2854207091
1294;1757.0;24.2958263172;13.3304142116
1295;1816.0;23.7128036353;12.9446418835
1296;1719.0;25.3238031643;13.3586346478
1297;1797.0;23.3229934405;13.3883197925
1298;1676.0;24.5816024288;14.5539264182
1299;1568.0;26.6195333707;14.7929411505
1300;1648.0;25.6339557917;14.8386591834
1301;1513.0;28.0507001329;15.707280553
1302;1398.0;31.5623659156;16.2976174498
1303;1726.0;25.328933849;13.5353606609
1304;1856.0;23.8330463117;12.3581496129
1305;1705.0;25.1711222768;13.848718921
1306;1822.0;24.4010247133;12.3564709714
1307;1645.0;24.2456553087;14.8057185958
1308;1783.0;24.646052154;13.2661009916
1309;1724.0;24.1131449948;13.919553075
1310;1677.0;23.4162681637;14.3859081017
1311;1327.0;36.2212190738;16.4586506023
1312;1708.0;25.1832808028;13.6623423061
1313;1684.0;24.8093823893;14.3729634609
1314;324.0;60.3871592212;63.8066014028
1315;156.0;258.649575118;184.66733179
1316;39.0;758.8615713;299.678755483
1317;2.0;1873.334254;2105.08683
1318;1365.0;99.4862684048;34.4220980421
1319;1690.0;24.7249487345;14.1538442284
1320;1716.0;24.7819582105;13.7497100087
1321;1656.0;25.7962425777;14.2817124536
1322;1719.0;25.2939636969;13.4795136541
1323;1708.0;25.3637399005;13.5864057515
1324;1697.0;26.128011669;13.4011628993
1325;1766.0;24.2476344898;13.4859072708
1326;1618.0;25.1949492298;14.4463587058
1327;1785.0;24.5206454091;13.4155995978
1328;1682.0;25.0450411592;14.2480592146
1329;1676.0;25.2979488444;14.2122358093
1330;1657.0;24.6394828795;14.6303836104
1331;1740.0;24.3608980448;13.4963629974
1332;1669.0;24.381118689;14.8647301004
1333;1751.0;24.5674816988;13.0243493552
1334;1643.0;28.8020989709;13.1224897322
1335;1736.0;25.6615935355;13.1747989465
1336;1667.0;26.3034738811;13.8282241466
1337;1663.0;25.0127546201;14.4271029249
1338;1633.0;25.7257088155;14.5598372869
1339;1729.0;24.0913805737;13.9746853611
1340;1653.0;26.4184868291;13.9560591942
1341;1667.0;24.3552492491;14.7110160633
1342;1597.0;25.5204690266;15.4034250299
1343;1725.0;23.9404446159;13.7309663008
1344;1646.0;26.2529462313;14.6307217484
1345;1644.0;25.1217238236;14.62784067
1346;1405.0;31.175613572;16.2765485596
1347;1668.0;24.2191642768;14.9491759224
1348;1660.0;22.9895060446;15.6687711955
1349;1649.0;23.9887435119;15.1951737368
1350;1668.0;25.3294683923;14.2908886938
1351;1647.0;25.21508425;14.6996755289
1352;1593.0;27.4089486881;13.822238657
1353;1677.0;25.7426180677;14.5496250125
1354;1357.0;31.7796339734;17.2679091832
1355;2017.0;21.1405876148;11.5298728726
1356;2021.0;20.7962925052;12.0399758822
1357;1877.0;22.7348189393;12.5189973014
1358;1747.0;24.2440100172;13.570852256
1359;1687.0;24.7823406684;13.4483213081
1360;1733.0;24.4124900519;14.5077670597
1361;1519.0;26.3626986614;15.1055150947
1362;1190.0;36.921357268;20.082789183
1363;1903.0;23.1017230411;12.6545804847
1364;1843.0;23.8191084069;12.3689030747
1365;1845.0;22.6270636421;12.4431399959
1366;1767.0;25.4448638919;13.4590477095
1367;1824.0;23.6599610923;12.5897351561
1368;1685.0;24.6610817968;13.849338911
1369;1790.0;24.6406065619;13.34333362
1370;1748.0;23.3998228692;13.1408867935
1371;1681.0;26.7117708899;14.517522975
1372;1840.0;23.5524189509;12.3967290854
1373;1657.0;24.597777245;15.0488695452
1374;1732.0;25.3856927578;12.9175718518
1375;1701.0;27.3898091634;13.0126267244
1376;1670.0;25.2712712072;13.4019354466
1377;1640.0;27.311768714;14.0772925335
1378;1746.0;24.5292489568;13.8931750968
1379;1679.0;24.8497263482;14.2346535505
1380;1773.0;25.6177615533;12.6958092301
1381;1316.0;32.8883243068;17.8555037614
1382;622.0;56.4869775714;32.4977525704
1383;133.0;287.956742465;126.448398433
1384;90.0;385.701700533;184.821262867
1385;91.0;890.250704167;340.14770359
1386;1583.0;26.1569189458;15.4178222834
